Latitude,Longitude,Altitude_m,Time,point_type,Distance_step_m,Distance_m,Grade_pct,Grade_pct_smooth
35.35151,138.89553,632.6,,trkpt,6.189782683138322,9435.532348739564,11.308959229003722,9.086931977080559
35.35156,138.89549,633.4,,trkpt,6.638598859748631,9442.170947599312,12.050735658250728,9.836115837567998
35.35158,138.89545,633.8,,trkpt,4.2551062030986735,9446.42605380241,9.400470420895427,10.584120708225962
35.3516,138.89543,634.2,,trkpt,2.8698038414427423,9449.295857643852,13.938234879461245,11.474514568319563
35.35165,138.89535,635.1,,trkpt,9.140652279051572,9458.436509922903,9.84612446162716,12.441196925632727
35.35168,138.89527,636.0,,trkpt,7.985522725986518,9466.42203264889,11.270395575623295,13.4821202939611
35.35175,138.89507,638.7,,trkpt,19.73801026553497,9486.160042914426,13.67919037267187,14.00914563847382
35.35183,138.89489,640.8,,trkpt,18.590972989690265,9504.751015904116,11.29580469599131,14.430951441345021
35.35184,138.89487,641.0,,trkpt,2.127548029061664,9506.878563933178,9.40049283344516,14.431839661393246
35.35185,138.89485,641.3,,trkpt,2.127547837184286,9509.006111770364,14.100740521867234,14.138954693233893
35.35188,138.89483,642.0,,trkpt,3.797091983704554,9512.803203754069,18.43516045974491,14.118741184854102
35.351909,138.89481,642.7,,trkpt,3.6997852294933,9516.50298898356,18.920017151804057,13.8760321642114
35.35194,138.8948,643.4,,trkpt,3.564352548889421,9520.067341532447,19.638910304145906,13.817822534388288
35.35197,138.89479,644.1,,trkpt,3.456932955531566,9523.524274487982,20.249163319177182,13.87676174113759
35.35199,138.8948,644.6,,trkpt,2.4017137822688785,9525.92598827025,20.81846736656748,13.467539409640466
35.35201,138.89481,645.1,,trkpt,2.4017136974647406,9528.327701967715,20.81846810166433,13.262922637720958
35.35204,138.894839,645.9,,trkpt,4.247956554716296,9532.575658522432,18.832584318965175,13.011680211260094
35.352089,138.89494,647.1,,trkpt,10.657870867590445,9543.23352939002,11.259284475374248,12.692862914209961
35.3522,138.89516,649.2,,trkpt,23.461270130044667,9566.694799520066,8.95092204454331,12.440055642885829
35.35229,138.89533,650.7,,trkpt,18.38078177569606,9585.075581295763,8.160697506258254,12.28905906852886
35.35237,138.89551,651.9,,trkpt,18.590877149772428,9603.666458445536,6.454778816149733,12.033682845252239
35.35245,138.895639,653.5,,trkpt,14.697043780738706,9618.363502226275,10.886543061788464,11.615184570259567
35.3525,138.89571,654.4,,trkpt,8.507215657265972,9626.87071788354,10.579254555881532,11.163842295547152
35.35254,138.89574,654.7,,trkpt,5.213956214415108,9632.084674097956,5.753788249518732,10.694287729696516
35.35258,138.89577,655.0,,trkpt,5.213955513286764,9637.298629611245,5.753789023237006,10.11080261513326
35.35262,138.89579,655.3,,trkpt,4.803422306659102,9642.102051917902,6.245547046406,9.516127658526063
35.35269,138.895819,655.9,,trkpt,8.215976741858123,9650.31802865976,7.302844431669203,8.886568598253843
35.35276,138.89584,656.4,,trkpt,8.013258070730693,9658.33128673049,6.239659269508679,8.334643916104161
35.35283,138.89585,656.9,,trkpt,7.836301116193944,9666.167587846683,6.380561346305791,7.771679692335448
35.35284,138.89585,657.0,,trkpt,1.1119492667985351,9667.279537113483,8.99321605633478,7.722042362160934
35.35292,138.89584,657.9,,trkpt,8.94170459277108,9676.221241706256,10.065194959891452,7.580963271829797
35.353,138.895819,658.8,,trkpt,9.097183705617915,9685.318425411871,9.893171657555813,7.472408923324599
35.353119,138.89575,660.3,,trkpt,14.637260883348484,9699.95568629522,10.247818987133154,7.152772738048823
35.35318,138.8957,661.0,,trkpt,8.15902068582973,9708.11470698105,8.579461027912066,6.772113090599582
35.35323,138.895639,661.7,,trkpt,7.843165170046755,9715.957872151095,8.92496823442356,6.608953877367883
35.35326,138.8956,662.1,,trkpt,4.861870079962319,9720.81974223106,8.22728689621993,6.420888609982468
35.35328,138.895549,662.5,,trkpt,5.132093231005664,9725.951835462063,7.794090675971506,6.263770949269832
35.35328,138.89554,662.5,,trkpt,0.8162151182700665,9726.768050580336,0.0,6.059962289257822
35.353319,138.89544,663.3,,trkpt,10.052555462312082,9736.820606042647,7.958175441053025,5.897415784190807
35.35334,138.89534,663.8,,trkpt,9.364846692386434,9746.185452735032,5.339115699635501,5.752730294352359
35.35335,138.89529,664.0,,trkpt,4.66886991847143,9750.854322653504,4.283691846045792,5.491769256425782
35.35337,138.89512,664.7,,trkpt,15.57695012868973,9766.431272782194,4.493819356272964,5.175828944576308
35.3534,138.8949,665.3,,trkpt,20.228844829277666,9786.660117611473,2.96606160689668,4.83205193904316
35.35342,138.89468,665.8,,trkpt,20.07545169904382,9806.735569310516,2.4906039848847565,4.569543977205681
35.35344,138.89446,666.2,,trkpt,20.07544678597928,9826.811016096495,1.9924836755287132,4.395745961848805
35.35347,138.89425,666.8,,trkpt,19.334918553365952,9846.14593464986,3.1031938321532624,4.137341431457797
35.35352,138.89381,668.1,,trkpt,40.28919920125648,9886.43513385112,3.226671231429007,3.868089464896118
35.35354,138.89359,668.7,,trkpt,20.075422235990818,9906.510556087109,2.9887291681684016,3.4965651800276953
35.35356,138.89337,669.4,,trkpt,20.07541732291187,9926.58597341002,3.4868515495367998,3.5311885966994367
35.353589,138.89308,670.4,,trkpt,26.49711833456901,9953.083091744593,3.7739952978032605,3.3878039308244317
35.35363,138.89279,671.4,,trkpt,26.69237161341329,9979.775463358004,3.7463887229019623,3.1083669680127644
35.35366,138.8925,672.2,,trkpt,26.51085752413329,10006.286320882138,3.01763154689287,2.843368980138599
35.35369,138.89235,672.9,,trkpt,14.006555767351069,10020.29287664949,4.997659750383562,2.6432830234339453
35.35371,138.89229,673.2,,trkpt,5.878317970621123,10026.17119462011,5.103500720774538,2.494979943089111
35.35374,138.89221,673.5,,trkpt,7.985354590087758,10034.156549210198,3.7568776266033983,2.3704497438448735
35.35389,138.89196,674.3,,trkpt,28.146738864522447,10062.30328807472,2.8422475649863452,2.3703860574388527
35.35403,138.89171,674.4,,trkpt,27.50237369801984,10089.805661772742,0.3636049786030749,2.4784673674548094
35.35418,138.89145,674.6,,trkpt,28.882187147532296,10118.687848920274,0.6924683334348297,2.508928441687563
35.35432,138.8912,676.0,,trkpt,27.50230657961416,10146.190155499888,5.09048212355292,2.5372183915538415
35.35455,138.89154,675.9,,trkpt,40.0603217752906,10186.250477275178,-0.24962355659784843,2.5169237466471452
35.35466,138.89171,675.7,,trkpt,19.67984994400057,10205.93032721918,-1.0162679114375162,2.38148842685575
35.35478,138.891879,675.8,,trkpt,20.321063777807684,10226.251390996988,0.4921002221798914,2.0777197210741614
35.354819,138.89194,675.8,,trkpt,7.029179913443769,10233.28057091043,0.0,1.582567254656936
35.35496,138.89212,675.8,,trkpt,22.633760374889317,10255.91433128532,0.0,1.0197479358539794
35.35503,138.89219,676.0,,trkpt,10.044144278224373,10265.958475563544,1.9912099474083018,0.5222351431662986
35.3551,138.89225,676.5,,trkpt,9.497000788556804,10275.4554763521,5.264820032472396,0.06369069345517872
35.35518,138.89231,676.9,,trkpt,10.427820317360784,10285.883296669464,3.8358927160840723,-0.33220357203449835
35.3552,138.892329,677.0,,trkpt,2.813312916487348,10288.69660958595,3.554528165493973,-0.604165847427738
35.35544,138.89246,677.9,,trkpt,29.21168706987266,10317.908296655822,3.080958651402877,-0.9002349404280645
35.35567,138.89259,678.2,,trkpt,28.16137476357648,10346.069671419398,1.0652889019753535,-1.477876643034362
35.35588,138.89271,677.6,,trkpt,25.76229124806846,10371.831962667467,-2.3289853927298023,-1.7708332491390153
35.35619,138.89288,675.0,,trkpt,37.76096211625761,10409.592924783725,-6.8854177814516495,-2.0538960239853585
35.35649,138.89305,672.7,,trkpt,36.74868927114536,10446.34161405487,-6.258726625675566,-2.4487301307456093
35.35654,138.89308,672.4,,trkpt,6.189708202066152,10452.531322256937,-4.846755132979078,-2.7394109371883695
35.35666,138.89315,671.6,,trkpt,14.77647433074716,10467.307796587684,-5.414011367618999,-2.638911564113619
35.3569,138.89329,670.1,,trkpt,29.55293650605042,10496.860733093734,-5.075637744807196,-2.7213339354659647
35.35714,138.89343,668.6,,trkpt,29.55292029355325,10526.413653387288,-5.075640529261719,-3.0804734837065295
35.35725,138.89349,667.9,,trkpt,13.387102242996844,10539.800755630284,-5.2289135265717,-3.3775662109347713
35.3573,138.89352,667.5,,trkpt,6.189696946577508,10545.990452576863,-6.462351928573026,-3.7996187867123057
35.35765,138.89371,664.9,,trkpt,42.56185935000746,10588.552311926873,-6.108755678690919,-4.159356885056842
35.35799,138.89391,662.1,,trkpt,41.9317137322593,10630.48402565913,-6.677523408364378,-4.563350703319133
35.357999,138.89392,662.0,,trkpt,1.3505151428484632,10631.83454080198,-7.404581913025125,-4.76027206542409
35.35833,138.89408,659.7,,trkpt,39.56229563531335,10671.396836437292,-5.813616128855202,-5.018352755671783
35.35866,138.89425,660.5,,trkpt,39.80124330750417,10711.198079744796,2.009987461495007,-5.481988452887316
35.3589,138.89438,660.6,,trkpt,29.174718371946906,10740.372798116745,0.3427625203613901,-5.766804532959895
35.35898,138.89444,660.4,,trkpt,10.427686709315925,10750.80048482606,-1.917970932338893,-6.254232501532714
35.35905,138.8945,660.2,,trkpt,9.49684829492897,10760.297333120989,-2.105961828480779,-6.686088210115839
35.35916,138.89462,659.4,,trkpt,16.37155790917863,10776.668891030167,-4.8865233500567,-7.030094022198833
35.35919,138.894659,659.2,,trkpt,4.861681141802826,10781.53057217197,-4.113803315487841,-7.396378124641234
35.35922,138.89471,658.8,,trkpt,5.702402345035336,10787.232974517006,-7.014587463270487,-7.540694504992535
35.35925,138.89477,658.4,,trkpt,6.382219000183878,10793.615193517193,-6.267412634828934,-7.786623270982287
35.35927,138.894839,657.6,,trkpt,6.6406400137832655,10800.255833530977,-12.047031586405529,-7.864044517671106
35.35927,138.89491,656.6,,trkpt,6.438552789059717,10806.694386320034,-15.531440569986218,-8.054796287707036
35.35928,138.89495,656.2,,trkpt,3.793958918023348,10810.488345238058,-10.543076734430672,-8.169956925843605
35.35928,138.89503,655.1,,trkpt,7.254706467190423,10817.743051705247,-15.16257073907536,-8.444691052055905
35.35927,138.89515,653.6,,trkpt,10.938723380523092,10828.681775085772,-13.712751916469706,-8.95986367949707
35.35928,138.89526,652.4,,trkpt,10.037005795556572,10838.718780881329,-11.955756770921571,-9.254567883276897
35.35929,138.8954,650.8,,trkpt,12.744337245977198,10851.463118127303,-12.554595575419736,-9.623206660160406
35.35933,138.89557,649.3,,trkpt,16.045046728664893,10867.50816485597,-9.348679535599052,-9.866552275150712
35.35933,138.89558,649.2,,trkpt,0.906837747172358,10868.415002603142,-11.027330998485947,-10.005861574143575
35.359409,138.89583,647.2,,trkpt,24.313306099361103,10892.728308702504,-8.225948342140747,-10.366612119931338
35.35946,138.89593,646.0,,trkpt,10.69555196441572,10903.42386066692,-11.219617313743747,-9.153919882556412
35.35949,138.89597,645.6,,trkpt,4.928032922002242,10908.35189358892,-8.1168288915866,-8.861488152877785
35.35951,138.89599,645.5,,trkpt,2.869691556915697,10911.221585145837,-3.48469506275097,-8.501291396975981
35.35955,138.89605,644.8,,trkpt,7.027625576138285,10918.249210721977,-9.960690028461915,-8.474914215795625
35.35968,138.89621,643.2,,trkpt,20.481166586444186,10938.73037730842,-7.81205500793542,-7.815108692166102
35.3598,138.896359,641.4,,trkpt,18.98987101834844,10957.720248326768,-9.478737366150975,-7.129471096342617
35.35987,138.896449,640.3,,trkpt,11.278077176994527,10968.99832550376,-9.753435649862787,-6.605116043434269
35.35991,138.89649,639.9,,trkpt,5.797110442907877,10974.795435946668,-6.899989295345114,-6.325857503517474
35.35993,138.89652,639.4,,trkpt,3.5138026153780517,10978.309238562046,-14.22959837902576,-5.913498118956673
35.35994,138.89652,639.6,,trkpt,1.1119492667985351,10979.421187828844,17.98643211266956,-5.447833383910994
35.36,138.89657,639.1,,trkpt,8.066601745227654,10987.487789574072,-6.198396992832935,-5.260806371847729
35.36008,138.89661,638.3,,trkpt,9.6067184178513,10997.094507991924,-8.327505451950172,-4.861385653341795
35.36016,138.89666,637.3,,trkpt,9.98449097950986,11007.078998971434,-10.015533110823544,-4.560843075000987
35.36034,138.8967,636.9,,trkpt,20.341117835804752,11027.42011680724,-1.9664602664849178,-4.485011013134745
35.36038,138.89671,636.9,,trkpt,4.539298674466735,11031.959415481706,0.0,-4.0884379349756035
35.3605,138.89674,636.7,,trkpt,13.61789548517204,11045.577310966875,-1.4686557127546138,-3.7994039002987625
35.36051,138.89675,636.6,,trkpt,1.4348386444865977,11047.012149611364,-6.969424777083832,-3.3744937764385647
35.36059,138.89677,636.5,,trkpt,9.078596497102216,11056.090746108466,-1.1014918443830122,-3.2393703809048326
35.36069,138.896809,636.3,,trkpt,11.668364332967135,11067.759110441431,-1.7140362975723755,-3.160847672787139
35.36074,138.89685,636.0,,trkpt,6.688354621319776,11074.447465062753,-4.485408100875446,-2.8285448324076814
35.36079,138.89688,635.8,,trkpt,6.189645264920012,11080.637110327672,-3.231202943625075,-4.166476467929476
35.36086,138.89694,635.6,,trkpt,9.496778414826109,11090.1338887425,-2.105977324770443,-4.02418672116441
35.36102,138.89714,635.1,,trkpt,25.405809208075937,11115.539697950577,-1.9680538254261204,-3.5318627989979916
35.36105,138.89718,635.0,,trkpt,4.927981334337756,11120.467679284911,-2.029228465279104,-3.0310861434568146
35.36113,138.89731,634.7,,trkpt,14.76832693381642,11135.236006218727,-2.0313743143985827,-3.1677968585692895
35.36124,138.89749,634.5,,trkpt,20.397030463120046,11155.63303668185,-0.9805348889470273,-3.1677968585692895
35.36128,138.89757,633.9,,trkpt,8.509470220170202,11164.14250690202,-7.0509677391881365,-3.203774332886129
35.36134,138.89767,633.3,,trkpt,11.258017538637906,11175.400524440656,-5.329535132991238,-3.0329553430132408
35.36155,138.89804,630.2,,trkpt,40.87799837052452,11216.27852281118,-7.583541571436614,-3.120179027070811
35.361669,138.89826,628.1,,trkpt,23.939261039410685,11240.217783850592,-8.772200597766314,-3.1270395916016676
35.36168,138.89829,628.0,,trkpt,2.982757818673172,11243.200541669265,-3.3526020575316435,-2.902769186557895
35.36188,138.89865,628.6,,trkpt,39.50037317356291,11282.700914842828,1.5189729913782055,-2.841898869494937
35.36194,138.89875,628.6,,trkpt,11.257963257405354,11293.958878100231,0.0,-2.65762536074295
35.36197,138.89881,628.3,,trkpt,6.382062736175294,11300.340940836408,-4.700674568734422,-2.509009234137992
35.362,138.89886,628.3,,trkpt,5.62897823737499,11305.969919073785,0.0,-2.4075478108740365
35.36205,138.89894,628.1,,trkpt,9.139910648369607,11315.109829722152,-2.1882051990913953,-2.23864712023228
35.36208,138.89899,627.9,,trkpt,5.628974616051558,11320.738804338203,-3.5530449796260655,-2.1190729753738187
35.3621,138.89902,627.8,,trkpt,3.513746006506682,11324.25255034471,-2.845965525534424,-1.8022000132891407
35.3622,138.89915,627.5,,trkpt,16.20528782394532,11340.457838168655,-1.8512475881895005,-1.5977079978841167
35.362229,138.89919,627.5,,trkpt,4.8533618492783965,11345.311200017934,0.0,-1.0605810852294524
35.36229,138.89927,627.3,,trkpt,9.931489593590268,11355.242689611525,-2.0137966023659177,-0.3896537240605848
35.36243,138.89939,627.6,,trkpt,18.993438301978976,11374.236127913502,1.5794928502692978,-0.5622916102838624
35.36258,138.89951,627.8,,trkpt,19.91498875460277,11394.151116668105,1.004268706673046,-0.5705982670445428
35.36263,138.89955,627.8,,trkpt,6.63832713117482,11400.78944379928,0.0,-0.6453434003275921
35.3628,138.89968,628.1,,trkpt,22.277677162178016,11423.067120961456,1.3466394984365515,-0.6128423083298339
35.36291,138.899759,628.3,,trkpt,14.174866744518267,11437.241987705976,1.4109480082222021,-0.8478793162837647
35.36312,138.89993,628.1,,trkpt,28.03050008545276,11465.27248779143,-0.713508497494583,-1.163805103705275
35.36318,138.89998,628.0,,trkpt,8.066501367288899,11473.33898915872,-1.2396948248907584,-1.3876665257998897
35.36325,138.90004,628.3,,trkpt,9.496686139050492,11482.83567529777,3.1589966816566757,-1.7773030936063496
35.36328,138.90007,628.5,,trkpt,4.304457159903428,11487.140132457676,4.646346625611034,-2.0939215645278533
35.36329,138.9001,628.3,,trkpt,2.9388600515893764,11490.078992509263,-6.805359781997196,-2.5702990750724886
35.36338,138.90022,628.5,,trkpt,14.783715832194682,11504.862708341458,1.3528398561645982,-3.040571171202752
35.36345,138.90034,628.3,,trkpt,13.378797469172596,11518.24150581063,-1.4949026656609845,-3.653346296170696
35.3635,138.90043,627.9,,trkpt,9.874951687614184,11528.116457498243,-4.050652728779258,-4.242237491943867
35.36351,138.90045,627.8,,trkpt,2.127324562003095,11530.243782060248,-4.700740159078616,-4.508522591138742
35.36353,138.90051,627.3,,trkpt,5.877705441197912,11536.121487501448,-8.506720947521607,-4.851553548666462
35.36362,138.9007,625.7,,trkpt,19.924601766515966,11556.046089267962,-8.030273421518359,-4.47244014594133
35.36367,138.90082,624.4,,trkpt,12.21954168316131,11568.265630951124,-10.638696881663618,-4.568560163342018
35.36372,138.90094,623.4,,trkpt,12.219535679530436,11580.485166630657,-8.183617006619578,-4.6709965484957445
35.36377,138.90109,622.0,,trkpt,14.694228516364872,11595.17939514702,-9.527550210892704,-4.828946382578578
35.3638,138.90125,620.3,,trkpt,14.88715728533515,11610.066552432354,-11.419238524971183,-5.152827352492936
35.363819,138.90134,619.4,,trkpt,8.43011602257896,11618.496668454933,-10.676009649089588,-4.901860283485897
35.36386,138.90157,617.1,,trkpt,21.348570229847,11639.84523868478,-10.773555208790384,-4.935475148732387
35.36393,138.90189,615.5,,trkpt,30.042987850948126,11669.888226535728,-5.325701983897478,-4.7691661781383825
35.36393,138.90193,615.3,,trkpt,3.6271443243942256,11673.515370860125,-5.513979652117861,-4.689370430829763
35.36394,138.90193,615.4,,trkpt,1.1119492660084478,11674.627320126132,8.993216062724844,-4.513236415851695
35.36397,138.90205,615.1,,trkpt,11.381273692797196,11686.00859381893,-2.635908845508336,-4.397156268123061
35.364,138.902179,614.7,,trkpt,12.16388698831464,11698.172480807243,-3.28842252796529,-3.9956425970471434
35.36401,138.90221,614.7,,trkpt,3.0229695135134644,11701.195450320758,0.0,-3.34857853923733
35.36405,138.90232,614.5,,trkpt,10.921365892847051,11712.116816213604,-1.8312727726761309,-2.902692101598904
35.36417,138.90266,613.9,,trkpt,33.59427872503289,11745.71109493864,-1.786018401856417,-2.5050861582429484
35.36422,138.90281,614.0,,trkpt,14.694158332726731,11760.405253271363,0.6805425512348224,-2.0963009879594314
35.36426,138.90292,614.2,,trkpt,10.92134219543672,11771.326595466802,1.8312767462190842,-1.8435974932113433
35.364289,138.90305,613.9,,trkpt,12.22126461431968,11783.547860081122,-2.454737782606864,-1.4427699070425097
35.36431,138.90314,613.8,,trkpt,8.488533005530094,11792.036393086652,-1.1780598595172442,-1.2158537980018047
35.36432,138.9033,612.9,,trkpt,14.551056277761871,11806.587449364411,-6.18511799294895,-0.9401548153959117
35.36433,138.90349,612.9,,trkpt,17.264696538011474,11823.852145902423,0.0,-1.389815618532154
35.36435,138.90368,613.3,,trkpt,17.37178545098705,11841.223931353412,2.302584274532642,-1.3086074149784743
35.36437,138.90413,613.6,,trkpt,40.86571309801607,11882.089644451427,0.7341117461489555,-1.1441862885802099
35.36437,138.90427,613.4,,trkpt,12.694935948207725,11894.784580399635,-1.5754313437735898,-1.2472716519357057
35.36437,138.90444,612.9,,trkpt,15.415279366784723,11910.19985976642,-3.2435351193008484,-1.224431580397209
35.36433,138.90475,611.3,,trkpt,28.4599278892174,11938.65978765564,-5.621939754127817,-1.2565423888660556
35.36433,138.90483,611.1,,trkpt,7.254252707987399,11945.914040363628,-2.7570034854137204,-1.4373476367519784
35.36434,138.90525,610.8,,trkpt,38.10105349734259,11984.01509386097,-0.787379803083377,-1.728889165911354
35.36434,138.90528,610.8,,trkpt,2.72034442949093,11986.73543829046,0.0,-1.8027228455806017
35.36436,138.90565,610.8,,trkpt,33.624534460022254,12020.359972750482,0.0,-2.076594225019068
35.36436,138.905759,610.7,,trkpt,9.883915640263968,12030.243888390749,-1.0117447744347439,-2.0628945327820984
35.36437,138.90588,610.7,,trkpt,11.028253101301004,12041.272141492049,0.0,-2.3937344591389027
35.36436,138.90604,610.4,,trkpt,14.551047318206606,12055.823188810256,-2.0617072671099166,-2.7451779060734003
35.36435,138.9062,610.2,,trkpt,14.551049112639932,12070.374237922895,-1.3744713419061967,-3.0269501055743264
35.36434,138.90629,610.0,,trkpt,8.236436560511585,12078.610674483409,-2.428234571233351,-3.1255122628319745
35.36432,138.9064,609.7,,trkpt,10.219506808554272,12088.830181291962,-2.9355624064836334,-3.11011347127077
35.3643,138.906479,609.4,,trkpt,7.500836649006366,12096.331017940967,-3.999553836968429,-2.928873845790778
35.36426,138.90664,608.8,,trkpt,15.261694659177074,12111.592712600144,-3.931411375991815,-3.066723985812497
35.36423,138.90675,608.1,,trkpt,10.517636843866995,12122.110349444012,-6.655487448286572,-3.1974908681548677
35.36421,138.90684,607.6,,trkpt,8.45862796083291,12130.568977404844,-5.911124148209559,-3.327684849299582
35.36421,138.90689,607.3,,trkpt,4.533914683509575,12135.102892088356,-6.616798527136083,-3.5061951764316
35.36421,138.90696,607.0,,trkpt,6.3474805543361095,12141.45037264269,-4.726284664157303,-3.731308764467459
35.36421,138.90705,606.6,,trkpt,8.161046427739809,12149.61141907043,-4.9013322438695734,-3.945521207040307
35.36423,138.90714,606.3,,trkpt,8.45862796083291,12158.070047031262,-3.546674488926542,-4.173276876728619
35.36425,138.90725,606.0,,trkpt,10.219517664604872,12168.289564695868,-2.93555928807677,-4.5181046007028325
35.36432,138.90757,605.4,,trkpt,30.04285245587044,12198.332417151738,-1.997147244527979,-4.842270021011368
35.36432,138.90759,605.3,,trkpt,1.8135634022883944,12200.145980554027,-5.514006285848101,-5.1136124530905445
35.36433,138.90762,605.2,,trkpt,2.938827612675955,12203.084808166705,-3.402717449930786,-5.335915343767825
35.36444,138.90811,604.0,,trkpt,46.085079719092825,12249.169887885795,-2.6038796228942864,-5.5405112544409185
35.36447,138.90826,603.5,,trkpt,14.004791992516576,12263.174679878312,-3.57020654264036,-5.556214896053584
35.36447,138.9083,603.3,,trkpt,3.627120062572223,12266.801799940884,-5.5140165351519315,-5.643769927669718
35.36448,138.90835,603.1,,trkpt,4.668262907555363,12271.47006284844,-4.284248851456957,-5.618045538390974
35.36448,138.9084,602.8,,trkpt,4.533899517239517,12276.003962365678,-6.616820660876146,-5.701599903185373
35.36448,138.90844,602.5,,trkpt,3.627119615853408,12279.631081981532,-8.271025821390479,-5.749670223578167
35.36448,138.908539,601.7,,trkpt,8.977121044340143,12288.608203025871,-8.911542977404045,-6.19478066253509
35.36447,138.90871,600.4,,trkpt,15.545755793725789,12304.153958819596,-8.362411048067173,-6.741848608087754
35.36446,138.90884,599.4,,trkpt,11.840468652606528,12315.994427472204,-8.445611650514042,-7.235959614527042
35.36444,138.9091,597.5,,trkpt,23.68094166912254,12339.675369141329,-8.02332958945369,-7.43108258329068
35.36443,138.90911,597.4,,trkpt,1.4348107480932266,12341.11017988942,-6.969560280539887,-7.431081852027047
35.36442,138.90921,596.7,,trkpt,9.135727808174655,12350.245907697594,-7.662224780532223,-7.443504902921124
35.36437,138.90938,595.7,,trkpt,16.387234972963064,12366.633142670556,-6.102310741561208,-7.4407216531200975
35.36428,138.90967,593.9,,trkpt,28.13655374803832,12394.769696418594,-6.397371960045264,-7.390116767390291
35.36419,138.90995,592.3,,trkpt,27.29099990717011,12422.060696325763,-5.862738651725465,-7.3435381411372775
35.36413,138.91014,590.0,,trkpt,18.47555279034645,12440.536249116112,-12.448883268064996,-7.233255990891086
35.36407,138.91035,587.2,,trkpt,20.17739068444955,12460.713639800562,-13.87691819913007,-6.940883979918925
35.36399,138.91065,583.8,,trkpt,28.6210527307875,12489.334692531347,-11.879367373313737,-6.672639778479985
35.36393,138.91086,581.9,,trkpt,20.17742185207328,12509.512114383422,-9.416465661120862,-6.393975901941154
35.36391,138.91092,581.7,,trkpt,5.8776804883049865,12515.389794871728,-3.4027028246581,-6.065710461154467
35.36388,138.91103,581.4,,trkpt,10.517677857665184,12525.907472729394,-2.8523406407758634,-5.862564775446872
35.36385,138.91115,581.0,,trkpt,11.381285288395247,12537.288758017788,-3.5145415466197925,-5.665986881317389
35.36383,138.91127,580.5,,trkpt,11.10637530194892,12548.395133319738,-4.5019188205558045,-5.444263126057209
35.363819,138.9113,580.4,,trkpt,2.982691744284712,12551.377825064024,-3.3526763263967134,-5.327433094604769
35.363819,138.91135,580.2,,trkpt,4.5339366400275525,12555.91176170405,-4.411177655952343,-5.169413262187266
35.36383,138.91144,580.0,,trkpt,8.25223585415571,12564.163997558206,-2.4235856019472384,-5.043910802418241
35.36385,138.91153,579.7,,trkpt,8.458665023775206,12572.62266258198,-3.546658948625215,-4.517182473557273
35.36388,138.9116,579.5,,trkpt,7.17068576173187,12579.793348343712,-2.7891335172905594,-3.9676469108473698
35.36393,138.9117,579.3,,trkpt,10.6365845065278,12590.42993285024,-1.8803028347803101,-3.452024814551231
35.36395,138.91175,579.1,,trkpt,5.04997470713076,12595.47990755737,-3.9604158753017917,-2.981201531495188
35.364,138.91184,578.8,,trkpt,9.874909914570193,12605.35481747194,-3.0380023979502377,-2.940087168740748
35.36404,138.91193,578.5,,trkpt,9.29440105882474,12614.649218530763,-3.227749675328611,-2.8862979744088095
35.36412,138.91211,577.8,,trkpt,18.588791465230987,12633.238009995996,-3.7657101125124015,-2.7105708970778197
35.364199,138.91229,577.2,,trkpt,18.53582255731475,12651.77383255331,-3.236975311695204,-2.4854749560500293
35.36421,138.91232,577.1,,trkpt,2.982680063337607,12654.756512616648,-3.352689456344947,-2.317841139730194
35.36428,138.91247,576.8,,trkpt,15.671388200013048,12670.42790081666,-1.9143166908456675,-2.0493320587639756
35.36433,138.91261,576.4,,trkpt,13.859020078319531,12684.28692089498,-2.88620694493199,-1.9281527786666135
35.36439,138.91273,576.2,,trkpt,12.763849124599025,12697.05077001958,-1.5669254473909706,-1.6629393299413535
35.36441,138.91275,576.2,,trkpt,2.8696219908551983,12699.920392010436,0.0,-1.2959341025461941
35.36445,138.91282,576.0,,trkpt,7.750689553986353,12707.671081564424,-2.5804155695693036,-0.9556093173710503
35.36448,138.91287,575.9,,trkpt,5.628866050417559,12713.299947614842,-1.7765567541370888,-0.6039587544632663
35.3645,138.9129,575.9,,trkpt,3.5136833948080546,12716.813631009649,0.0,-0.35529064117442843
35.36456,138.91296,575.9,,trkpt,8.608860438822978,12725.422491448471,0.0,-0.09843826697470576
35.36462,138.91302,575.9,,trkpt,8.608857883892766,12734.031349332365,0.0,0.031767260722918036
35.3647,138.91308,576.0,,trkpt,10.427485580810876,12744.458834913175,0.9590039633720251,0.08502339719479934
35.36478,138.91314,576.0,,trkpt,10.427482767017644,12754.886317680191,0.0,0.0952089129136187
35.36509,138.91336,576.7,,trkpt,39.82680968433693,12794.71312736453,1.7576100258799818,-0.06224573894004535
35.36518,138.91341,577.2,,trkpt,10.986666288066711,12805.699793652597,4.55097103061263,-0.24049076809983302
35.365229,138.91344,577.5,,trkpt,6.089895543975097,12811.789689196572,4.926192868722565,-0.5581932409808715
35.36536,138.91352,578.0,,trkpt,16.272887826043338,12828.062577022616,3.072595382853888,-0.9580405319563493
35.3654,138.913549,578.1,,trkpt,5.166997707373477,12833.22957472999,1.9353598678265218,-1.2725933155447111
35.36548,138.91361,578.3,,trkpt,10.475055231938155,12843.704629961929,1.9092978086658416,-1.291893016488676
35.36554,138.91367,578.2,,trkpt,8.60881869857823,12852.313448660509,-1.1615995585599257,-1.3592014676469457
35.3656,138.91374,578.0,,trkpt,9.208728144529555,12861.522176805036,-2.1718525822575776,-1.4144771198727724
